image_path,subject_id,behavior,condition,lighting,timestamp,face_detected,ear,mar,jaw_ratio,yaw,pitch,roll,brightness
S02/glasses/yawning/S02_yawning_glasses_000112.jpg,S02,yawning,glasses,glasses,,1,0.29089,0.82406,0.53314,-28.562,-175.748,-175.724,136.05
S02/glasses/yawning/S02_yawning_glasses_000113.jpg,S02,yawning,glasses,glasses,,1,0.28239,0.85614,0.54599,-26.277,-176.11,-175.42,136.06
S02/glasses/yawning/S02_yawning_glasses_000114.jpg,S02,yawning,glasses,glasses,,1,0.29417,0.82448,0.53863,-28.461,-176.673,-175.899,136.08
S02/glasses/yawning/S02_yawning_glasses_000115.jpg,S02,yawning,glasses,glasses,,1,0.23136,0.83056,0.54065,-26.397,179.786,-174.492,136.21
S02/glasses/yawning/S02_yawning_glasses_000116.jpg,S02,yawning,glasses,glasses,,1,0.23432,0.81814,0.54628,-27.063,-177.416,-175.407,136.13
S02/glasses/yawning/S02_yawning_glasses_000117.jpg,S02,yawning,glasses,glasses,,1,0.26877,0.81319,0.53014,-27.865,-177.251,-174.728,136.19
S02/glasses/yawning/S02_yawning_glasses_000118.jpg,S02,yawning,glasses,glasses,,1,0.28845,0.82214,0.53126,-28.647,-176.127,-175.759,136.09
S02/glasses/yawning/S02_yawning_glasses_000119.jpg,S02,yawning,glasses,glasses,,1,0.27794,0.80565,0.52976,-28.577,-175.56,-175.562,136.1
S02/glasses/yawning/S02_yawning_glasses_000120.jpg,S02,yawning,glasses,glasses,,1,0.28624,0.81513,0.53397,-27.363,-175.739,-175.575,136.17
S02/glasses/yawning/S02_yawning_glasses_000121.jpg,S02,yawning,glasses,glasses,,1,0.27977,0.81285,0.5398,-27.464,-176.03,-175.679,136.08
S02/glasses/yawning/S02_yawning_glasses_000122.jpg,S02,yawning,glasses,glasses,,1,0.26692,0.71611,0.51112,-27.995,-175.337,-175.608,136.12
S02/glasses/yawning/S02_yawning_glasses_000123.jpg,S02,yawning,glasses,glasses,,1,0.24772,0.68852,0.52509,-24.76,-175.652,-175.94,136.07
S02/glasses/yawning/S02_yawning_glasses_000124.jpg,S02,yawning,glasses,glasses,,1,0.2945,0.61848,0.51448,-26.164,-174.121,-175.94,136.1
S02/glasses/yawning/S02_yawning_glasses_000125.jpg,S02,yawning,glasses,glasses,,1,0.27503,0.59563,0.51192,-26.059,-174.712,-174.997,136.02
S02/glasses/yawning/S02_yawning_glasses_000126.jpg,S02,yawning,glasses,glasses,,1,0.28867,0.58073,0.50338,-24.952,-173.907,-173.234,135.51
S02/glasses/yawning/S02_yawning_glasses_000127.jpg,S02,yawning,glasses,glasses,,1,0.27572,0.50681,0.49675,-24.014,-173.989,-173.863,136.05
S02/glasses/yawning/S02_yawning_glasses_000128.jpg,S02,yawning,glasses,glasses,,1,0.26275,0.55532,0.49773,-26.177,-173.889,-173.909,135.74
S02/glasses/yawning/S02_yawning_glasses_000129.jpg,S02,yawning,glasses,glasses,,1,0.20728,0.44815,0.50044,-19.868,-177.298,-172.088,134.61
S02/glasses/yawning/S02_yawning_glasses_000130.jpg,S02,yawning,glasses,glasses,,1,0.26447,0.44905,0.47355,-24.123,-175.248,-175.082,136.05
S02/glasses/yawning/S02_yawning_glasses_000131.jpg,S02,yawning,glasses,glasses,,1,0.27203,0.44861,0.47864,-24.003,-175.36,-175.096,136.21
S02/glasses/yawning/S02_yawning_glasses_000132.jpg,S02,yawning,glasses,glasses,,1,0.25296,0.44974,0.47765,-24.112,-175.421,-174.571,136.68
S02/glasses/yawning/S02_yawning_glasses_000133.jpg,S02,yawning,glasses,glasses,,1,0.25919,0.44994,0.4714,-24.724,-176.388,-174.383,136.56
S02/glasses/yawning/S02_yawning_glasses_000134.jpg,S02,yawning,glasses,glasses,,1,0.20184,0.44933,0.4796,-23.896,-177.38,-174.056,136.54
S02/glasses/yawning/S02_yawning_glasses_000135.jpg,S02,yawning,glasses,glasses,,1,0.21296,0.45007,0.47474,-23.177,-177.187,-174.498,136.26
S02/glasses/yawning/S02_yawning_glasses_000136.jpg,S02,yawning,glasses,glasses,,1,0.25095,0.44997,0.47407,-24.236,-178.401,-173.797,136.43
S02/glasses/yawning/S02_yawning_glasses_000137.jpg,S02,yawning,glasses,glasses,,1,0.27202,0.45019,0.46923,-25.128,-178.515,-174.507,136.38
S02/glasses/yawning/S02_yawning_glasses_000138.jpg,S02,yawning,glasses,glasses,,1,0.28741,0.44968,0.47456,-25.442,-176.805,-174.718,135.9
S02/glasses/yawning/S02_yawning_glasses_000139.jpg,S02,yawning,glasses,glasses,,1,0.27848,0.45477,0.4807,-25.782,-177.533,-174.917,135.53
S02/glasses/yawning/S02_yawning_glasses_000140.jpg,S02,yawning,glasses,glasses,,1,0.22671,0.45363,0.50372,-22.328,-179.524,-174.245,135.13
S02/glasses/yawning/S02_yawning_glasses_000141.jpg,S02,yawning,glasses,glasses,,1,0.2585,0.46679,0.48253,-24.607,-177.89,-174.443,135.6
S02/glasses/yawning/S02_yawning_glasses_000142.jpg,S02,yawning,glasses,glasses,,1,0.28312,0.46806,0.48599,-23.711,-177.775,-175.202,135.57
S02/glasses/yawning/S02_yawning_glasses_000143.jpg,S02,yawning,glasses,glasses,,1,0.28054,0.46524,0.48012,-23.698,-178.51,-175.496,135.48
S02/glasses/yawning/S02_yawning_glasses_000144.jpg,S02,yawning,glasses,glasses,,1,0.26429,0.45225,0.47889,-24.041,-179.024,-175.102,135.41
S02/glasses/yawning/S02_yawning_glasses_000145.jpg,S02,yawning,glasses,glasses,,1,0.29484,0.45731,0.46925,-23.845,-178.74,-174.754,135.37
S02/glasses/yawning/S02_yawning_glasses_000146.jpg,S02,yawning,glasses,glasses,,1,0.29035,0.45822,0.46976,-23.517,-178.646,-174.691,135.49
S02/glasses/yawning/S02_yawning_glasses_000147.jpg,S02,yawning,glasses,glasses,,1,0.27649,0.45279,0.46861,-23.419,-178.198,-174.42,135.79
S02/glasses/yawning/S02_yawning_glasses_000148.jpg,S02,yawning,glasses,glasses,,1,0.28441,0.45258,0.478,-24.045,-178.687,-174.184,135.7
S02/glasses/yawning/S02_yawning_glasses_000149.jpg,S02,yawning,glasses,glasses,,1,0.27143,0.45111,0.47227,-23.952,-178.284,-174.486,135.78
S02/glasses/yawning/S02_yawning_glasses_000150.jpg,S02,yawning,glasses,glasses,,1,0.27516,0.45247,0.47102,-23.496,-178.05,-173.554,135.6
S02/glasses/yawning/S02_yawning_glasses_000151.jpg,S02,yawning,glasses,glasses,,1,0.30566,0.45069,0.46453,-24.478,-177.428,-174.117,135.6
S02/glasses/yawning/S02_yawning_glasses_000152.jpg,S02,yawning,glasses,glasses,,1,0.31605,0.44928,0.47663,-23.893,-177.802,-172.729,135.41
S02/glasses/yawning/S02_yawning_glasses_000153.jpg,S02,yawning,glasses,glasses,,1,0.32346,0.45028,0.47443,-22.726,-176.693,-173.021,135.39
S02/glasses/yawning/S02_yawning_glasses_000154.jpg,S02,yawning,glasses,glasses,,1,0.32452,0.44944,0.4767,-24.773,-176.036,-173.886,135.44
S02/glasses/yawning/S02_yawning_glasses_000155.jpg,S02,yawning,glasses,glasses,,1,0.32063,0.4506,0.47649,-23.555,-175.676,-173.661,135.36
S02/glasses/yawning/S02_yawning_glasses_000156.jpg,S02,yawning,glasses,glasses,,1,0.21199,0.44912,0.48548,-22.126,-179.276,-173.69,135.35
S02/glasses/yawning/S02_yawning_glasses_000157.jpg,S02,yawning,glasses,glasses,,1,0.21536,0.45278,0.48212,-25.005,-176.88,-174.594,135.27
S02/glasses/yawning/S02_yawning_glasses_000158.jpg,S02,yawning,glasses,glasses,,1,0.25136,0.59617,0.50776,-26.791,-175.139,-174.736,135.43
S02/glasses/yawning/S02_yawning_glasses_000159.jpg,S02,yawning,glasses,glasses,,1,0.27906,0.68871,0.53204,-27.604,-176.095,-175.206,135.23
S02/glasses/yawning/S02_yawning_glasses_000160.jpg,S02,yawning,glasses,glasses,,1,0.2866,0.70031,0.52419,-28.201,-176.271,-176.717,134.36
S02/glasses/yawning/S02_yawning_glasses_000161.jpg,S02,yawning,glasses,glasses,,1,0.23816,0.68517,0.53753,-30.983,-177.159,-176.172,134.08
S02/glasses/yawning/S02_yawning_glasses_000162.jpg,S02,yawning,glasses,glasses,,1,0.25131,0.69607,0.54241,-25.364,-175.78,-176.944,133.63
S02/glasses/yawning/S02_yawning_glasses_000163.jpg,S02,yawning,glasses,glasses,,1,0.29924,0.71085,0.47442,-22.143,-179.673,-174.758,131.06
S02/glasses/yawning/S02_yawning_glasses_000164.jpg,S02,yawning,glasses,glasses,,1,0.29306,0.71015,0.47059,-20.618,-179.524,-175.2,130.65
S02/glasses/yawning/S02_yawning_glasses_000165.jpg,S02,yawning,glasses,glasses,,1,0.25776,0.68224,0.47853,-22.395,178.102,-175.682,130.56
S02/glasses/yawning/S02_yawning_glasses_000166.jpg,S02,yawning,glasses,glasses,,1,0.27042,0.67977,0.47485,-26.164,179.657,-175.532,129.46
S02/glasses/yawning/S02_yawning_glasses_000167.jpg,S02,yawning,glasses,glasses,,1,0.31902,0.6983,0.495,-27.411,-178.432,-177.296,129.4
S02/glasses/yawning/S02_yawning_glasses_000168.jpg,S02,yawning,glasses,glasses,,1,0.27842,0.68991,0.4957,-26.682,-178.856,-176.204,131.03
S02/glasses/yawning/S02_yawning_glasses_000169.jpg,S02,yawning,glasses,glasses,,1,0.28604,0.67516,0.49534,-28.415,-175.912,-176.956,131.72
S02/glasses/yawning/S02_yawning_glasses_000170.jpg,S02,yawning,glasses,glasses,,1,0.30734,0.66687,0.47729,-25.665,-176.835,-176.798,130.72
S02/glasses/yawning/S02_yawning_glasses_000171.jpg,S02,yawning,glasses,glasses,,1,0.22667,0.60215,0.46531,-21.857,-179.705,-175.617,129.89
S02/glasses/yawning/S02_yawning_glasses_000172.jpg,S02,yawning,glasses,glasses,,1,0.30782,0.64534,0.46005,-21.312,-179.249,-175.837,130.56
S02/glasses/yawning/S02_yawning_glasses_000173.jpg,S02,yawning,glasses,glasses,,1,0.3242,0.60335,0.45909,-20.169,-177.26,-176.328,131.4
S02/glasses/yawning/S02_yawning_glasses_000174.jpg,S02,yawning,glasses,glasses,,1,0.30985,0.52102,0.45456,-19.961,-178.313,-176.058,131.97
S02/glasses/yawning/S02_yawning_glasses_000175.jpg,S02,yawning,glasses,glasses,,1,0.32384,0.45369,0.45425,-23.195,-178.168,-176.768,131.9
S02/glasses/yawning/S02_yawning_glasses_000176.jpg,S02,yawning,glasses,glasses,,1,0.31104,0.45349,0.4693,-23.713,-179.119,-175.64,132.73
S02/glasses/yawning/S02_yawning_glasses_000177.jpg,S02,yawning,glasses,glasses,,1,0.27013,0.45032,0.48007,-21.428,179.75,-172.67,133.03
S02/glasses/yawning/S02_yawning_glasses_000178.jpg,S02,yawning,glasses,glasses,,1,0.28923,0.45138,0.4747,-21.909,-176.12,-172.566,133.29
S02/glasses/yawning/S02_yawning_glasses_000179.jpg,S02,yawning,glasses,glasses,,1,0.27419,0.44944,0.47599,-22.706,-177.054,-171.77,133.21
S02/glasses/yawning/S02_yawning_glasses_000180.jpg,S02,yawning,glasses,glasses,,1,0.29068,0.44872,0.47392,-23.484,-175.87,-172.287,133.62
S02/glasses/yawning/S02_yawning_glasses_000181.jpg,S02,yawning,glasses,glasses,,1,0.27829,0.45022,0.47152,-22.042,-176.74,-171.916,133.49
S02/glasses/yawning/S02_yawning_glasses_000182.jpg,S02,yawning,glasses,glasses,,1,0.22521,0.44972,0.47976,-20.679,178.885,-170.276,133.81
S02/glasses/yawning/S02_yawning_glasses_000183.jpg,S02,yawning,glasses,glasses,,1,0.26599,0.44989,0.47075,-22.821,-178.529,-171.78,133.98
S02/glasses/yawning/S02_yawning_glasses_000184.jpg,S02,yawning,glasses,glasses,,1,0.28027,0.44921,0.47174,-21.99,-177.67,-170.851,133.96
S02/glasses/yawning/S02_yawning_glasses_000185.jpg,S02,yawning,glasses,glasses,,1,0.27118,0.44976,0.46909,-22.508,-178.142,-170.804,133.79
S02/glasses/yawning/S02_yawning_glasses_000186.jpg,S02,yawning,glasses,glasses,,1,0.30002,0.45194,0.46587,-27.225,-179.558,-171.038,133.04
S02/glasses/yawning/S02_yawning_glasses_000187.jpg,S02,yawning,glasses,glasses,,1,0.24418,0.44975,0.48595,-27.32,-179.388,-170.86,133.08
S02/glasses/yawning/S02_yawning_glasses_000188.jpg,S02,yawning,glasses,glasses,,1,0.22567,0.44965,0.50633,-26.98,-179.838,-170.437,134.88
S02/glasses/yawning/S02_yawning_glasses_000189.jpg,S02,yawning,glasses,glasses,,1,0.24032,0.44848,0.51481,-26.533,175.617,-168.906,137.89
S02/glasses/yawning/S02_yawning_glasses_000190.jpg,S02,yawning,glasses,glasses,,1,0.25624,0.4478,0.50367,-31.24,173.945,-165.872,138.34
S02/glasses/yawning/S02_yawning_glasses_000191.jpg,S02,yawning,glasses,glasses,,1,0.25127,0.44826,0.49652,-31.879,176.01,-166.99,138.16
S02/glasses/yawning/S02_yawning_glasses_000192.jpg,S02,yawning,glasses,glasses,,1,0.26085,0.49162,0.48782,-32.79,176.869,-167.515,137.97
S02/glasses/yawning/S02_yawning_glasses_000193.jpg,S02,yawning,glasses,glasses,,1,0.25789,0.56989,0.49219,-34.387,176.356,-169.057,137.13
S02/glasses/yawning/S02_yawning_glasses_000194.jpg,S02,yawning,glasses,glasses,,1,0.19862,0.55314,0.4944,-32.384,178.933,-171.011,134.06
S02/glasses/yawning/S02_yawning_glasses_000195.jpg,S02,yawning,glasses,glasses,,1,0.24216,0.69463,0.50405,-30.961,179.143,-171.958,132.15
S02/glasses/yawning/S02_yawning_glasses_000196.jpg,S02,yawning,glasses,glasses,,1,0.23289,0.71646,0.51723,-28.284,-177.597,-172.931,134.19
S02/glasses/yawning/S02_yawning_glasses_000197.jpg,S02,yawning,glasses,glasses,,1,0.24969,0.74626,0.52406,-29.191,-177.752,-172.679,134.58
S02/glasses/yawning/S02_yawning_glasses_000198.jpg,S02,yawning,glasses,glasses,,1,0.26225,0.77561,0.52655,-30.206,-176.326,-173.836,135.41
S02/glasses/yawning/S02_yawning_glasses_000199.jpg,S02,yawning,glasses,glasses,,1,0.23701,0.74993,0.51918,-30.296,-177.078,-173.139,135.22
S02/glasses/yawning/S02_yawning_glasses_000200.jpg,S02,yawning,glasses,glasses,,1,0.19525,0.76517,0.53286,-30.274,-177.382,-172.745,135.11
S02/glasses/yawning/S02_yawning_glasses_000201.jpg,S02,yawning,glasses,glasses,,1,0.22631,0.77949,0.53248,-29.173,-178.368,-172.736,135.13
S02/glasses/yawning/S02_yawning_glasses_000202.jpg,S02,yawning,glasses,glasses,,1,0.25038,0.80188,0.52708,-29.746,-178.097,-173.191,134.86
S02/glasses/yawning/S02_yawning_glasses_000203.jpg,S02,yawning,glasses,glasses,,1,0.20629,0.8358,0.54596,-27.241,-178.707,-172.857,134.65
S02/glasses/yawning/S02_yawning_glasses_000204.jpg,S02,yawning,glasses,glasses,,1,0.25294,0.87842,0.53943,-30.043,-177.895,-172.17,134.55
S02/glasses/yawning/S02_yawning_glasses_000205.jpg,S02,yawning,glasses,glasses,,1,0.26273,0.92327,0.54,-30.002,-177.725,-172.769,135.01
S02/glasses/yawning/S02_yawning_glasses_000206.jpg,S02,yawning,glasses,glasses,,1,0.26536,0.9061,0.53445,-29.429,-177.929,-172.231,134.68
S02/glasses/yawning/S02_yawning_glasses_000207.jpg,S02,yawning,glasses,glasses,,1,0.22551,0.90512,0.54289,-27.448,-178.602,-173.321,134.39
S02/glasses/yawning/S02_yawning_glasses_000208.jpg,S02,yawning,glasses,glasses,,1,0.24481,0.89337,0.52192,-29.213,-177.906,-172.637,134.82
S02/glasses/yawning/S02_yawning_glasses_000209.jpg,S02,yawning,glasses,glasses,,1,0.25719,0.89527,0.52771,-30.414,-177.199,-173.101,134.76
S02/glasses/yawning/S02_yawning_glasses_000210.jpg,S02,yawning,glasses,glasses,,1,0.26992,0.90054,0.53211,-30.406,-177.112,-173.212,134.77
S02/glasses/yawning/S02_yawning_glasses_000211.jpg,S02,yawning,glasses,glasses,,1,0.23854,0.89836,0.52439,-29.04,-177.291,-172.959,135.1
S02/glasses/yawning/S02_yawning_glasses_000212.jpg,S02,yawning,glasses,glasses,,1,0.24276,0.88251,0.54029,-29.381,-177.048,-172.893,134.8
S02/glasses/yawning/S02_yawning_glasses_000213.jpg,S02,yawning,glasses,glasses,,1,0.24063,0.91764,0.55238,-29.29,-176.939,-173.538,134.9
S02/glasses/yawning/S02_yawning_glasses_000214.jpg,S02,yawning,glasses,glasses,,1,0.25062,0.96105,0.55798,-30.025,-177.224,-173.343,135.05
S02/glasses/yawning/S02_yawning_glasses_000215.jpg,S02,yawning,glasses,glasses,,1,0.23835,0.98797,0.55234,-30.233,-177.856,-172.821,134.8
S02/glasses/yawning/S02_yawning_glasses_000216.jpg,S02,yawning,glasses,glasses,,1,0.24867,0.97362,0.54498,-31.315,-177.606,-172.816,134.71
S02/glasses/yawning/S02_yawning_glasses_000217.jpg,S02,yawning,glasses,glasses,,1,0.23848,0.94688,0.53254,-30.764,-177.295,-172.916,135.07
S02/glasses/yawning/S02_yawning_glasses_000218.jpg,S02,yawning,glasses,glasses,,1,0.25914,0.91028,0.54859,-30.37,-177.552,-173.92,135.18
S02/glasses/yawning/S02_yawning_glasses_000219.jpg,S02,yawning,glasses,glasses,,1,0.25133,0.95604,0.55422,-27.444,-177.683,-173.048,135.12
S02/glasses/yawning/S02_yawning_glasses_000220.jpg,S02,yawning,glasses,glasses,,1,0.18784,0.90183,0.56334,-24.784,-178.154,-173.951,135.51
S02/glasses/yawning/S02_yawning_glasses_000221.jpg,S02,yawning,glasses,glasses,,1,0.22059,0.92785,0.54139,-28.511,-178.393,-172.425,135.2
S02/glasses/yawning/S02_yawning_glasses_000222.jpg,S02,yawning,glasses,glasses,,1,0.2659,0.93189,0.54581,-29.956,-176.929,-174.199,135.77
S02/glasses/yawning/S02_yawning_glasses_000223.jpg,S02,yawning,glasses,glasses,,1,0.2677,0.94576,0.54247,-29.279,-176.825,-173.669,135.37
S02/glasses/yawning/S02_yawning_glasses_000224.jpg,S02,yawning,glasses,glasses,,1,0.26322,0.91684,0.53414,-30.55,-176.33,-173.791,135.72
S02/glasses/yawning/S02_yawning_glasses_000225.jpg,S02,yawning,glasses,glasses,,1,0.2411,0.90467,0.54574,-27.825,-177.203,-173.457,135.86
S02/glasses/yawning/S02_yawning_glasses_000226.jpg,S02,yawning,glasses,glasses,,1,0.26511,0.92185,0.54877,-29.683,-176.069,-174.173,135.56
S02/glasses/yawning/S02_yawning_glasses_000227.jpg,S02,yawning,glasses,glasses,,1,0.25411,0.90342,0.5428,-29.714,-175.819,-173.858,135.57
S02/glasses/yawning/S02_yawning_glasses_000228.jpg,S02,yawning,glasses,glasses,,1,0.27235,0.85424,0.53854,-29.521,-175.711,-174.037,135.33
S02/glasses/yawning/S02_yawning_glasses_000229.jpg,S02,yawning,glasses,glasses,,1,0.26132,0.78911,0.52593,-28.531,-176.004,-173.704,135.49
S02/glasses/yawning/S02_yawning_glasses_000230.jpg,S02,yawning,glasses,glasses,,1,0.26668,0.76076,0.52733,-29.564,-175.628,-173.633,135.28
S02/glasses/yawning/S02_yawning_glasses_000231.jpg,S02,yawning,glasses,glasses,,1,0.26169,0.69186,0.50778,-29.478,-175.881,-173.501,135.48
S02/glasses/yawning/S02_yawning_glasses_000232.jpg,S02,yawning,glasses,glasses,,1,0.27059,0.65306,0.50559,-28.839,-175.729,-173.648,135.46
S02/glasses/yawning/S02_yawning_glasses_000233.jpg,S02,yawning,glasses,glasses,,1,0.26544,0.65343,0.50695,-27.225,-176.315,-173.484,135.24
S02/glasses/yawning/S02_yawning_glasses_000234.jpg,S02,yawning,glasses,glasses,,1,0.21501,0.71297,0.53042,-24.54,-177.889,-172.571,135.31
S02/glasses/yawning/S02_yawning_glasses_000235.jpg,S02,yawning,glasses,glasses,,1,0.24683,0.83413,0.53079,-27.613,-176.057,-174.018,135.12
S02/glasses/yawning/S02_yawning_glasses_000236.jpg,S02,yawning,glasses,glasses,,1,0.25691,0.86968,0.53993,-26.744,-175.979,-173.59,135.17
S02/glasses/yawning/S02_yawning_glasses_000237.jpg,S02,yawning,glasses,glasses,,1,0.25867,0.88085,0.53025,-28.125,-176.609,-173.906,134.84
S02/glasses/yawning/S02_yawning_glasses_000238.jpg,S02,yawning,glasses,glasses,,1,0.26081,0.9128,0.5367,-29.875,-177.599,-174.199,135.05
S02/glasses/yawning/S02_yawning_glasses_000239.jpg,S02,yawning,glasses,glasses,,1,0.24874,0.92479,0.53709,-28.643,-177.398,-173.529,134.78
S02/glasses/yawning/S02_yawning_glasses_000240.jpg,S02,yawning,glasses,glasses,,1,0.25779,0.91608,0.53911,-30.023,-177.256,-174.261,134.8
S02/glasses/yawning/S02_yawning_glasses_000241.jpg,S02,yawning,glasses,glasses,,1,0.24396,0.89295,0.5338,-29.156,-176.973,-173.481,134.61
S02/glasses/yawning/S02_yawning_glasses_000242.jpg,S02,yawning,glasses,glasses,,1,0.21681,0.93379,0.55196,-24.218,-177.743,-174.134,134.56
S02/glasses/yawning/S02_yawning_glasses_000243.jpg,S02,yawning,glasses,glasses,,1,0.24393,0.90644,0.54159,-28.838,-177.357,-173.423,134.54
S02/glasses/yawning/S02_yawning_glasses_000244.jpg,S02,yawning,glasses,glasses,,1,0.24844,0.91183,0.54026,-29.166,-177.714,-173.821,134.8
S02/glasses/yawning/S02_yawning_glasses_000245.jpg,S02,yawning,glasses,glasses,,1,0.26056,0.80648,0.52794,-27.978,-177.028,-173.534,134.82
S02/glasses/yawning/S02_yawning_glasses_000246.jpg,S02,yawning,glasses,glasses,,1,0.2729,0.5448,0.48872,-23.793,-176.311,-174.112,134.52
S02/glasses/yawning/S02_yawning_glasses_000247.jpg,S02,yawning,glasses,glasses,,1,0.26377,0.44912,0.48338,-25.257,-176.863,-173.952,134.77
S02/glasses/yawning/S02_yawning_glasses_000248.jpg,S02,yawning,glasses,glasses,,1,0.25933,0.44768,0.47551,-24.007,-177.47,-173.233,134.86
S02/glasses/yawning/S02_yawning_glasses_000249.jpg,S02,yawning,glasses,glasses,,1,0.23462,0.44953,0.4897,-23.619,-177.088,-173.104,134.82
S02/glasses/yawning/S02_yawning_glasses_000250.jpg,S02,yawning,glasses,glasses,,1,0.24352,0.45037,0.48416,-22.561,-177.251,-173.208,135.03
S02/glasses/yawning/S02_yawning_glasses_000251.jpg,S02,yawning,glasses,glasses,,1,0.23328,0.44995,0.47655,-24.635,-177.018,-173.674,135.17
S02/glasses/yawning/S02_yawning_glasses_000252.jpg,S02,yawning,glasses,glasses,,1,0.2377,0.44992,0.47794,-23.703,-177.377,-172.163,135.16
S02/glasses/yawning/S02_yawning_glasses_000253.jpg,S02,yawning,glasses,glasses,,1,0.25262,0.45064,0.46669,-24.488,-177.027,-173.033,135.14
S02/glasses/yawning/S02_yawning_glasses_000254.jpg,S02,yawning,glasses,glasses,,1,0.22583,0.46324,0.47469,-24.042,-176.887,-173.303,135.29
S02/glasses/yawning/S02_yawning_glasses_000255.jpg,S02,yawning,glasses,glasses,,1,0.19754,0.6596,0.51021,-23.439,-177.419,-173.369,135.35
S02/glasses/yawning/S02_yawning_glasses_000256.jpg,S02,yawning,glasses,glasses,,1,0.25174,0.71642,0.52276,-25.295,-176.923,-173.871,135.08
S02/glasses/yawning/S02_yawning_glasses_000257.jpg,S02,yawning,glasses,glasses,,1,0.2649,0.72441,0.51882,-27.498,-175.76,-173.999,135.31
S02/glasses/yawning/S02_yawning_glasses_000258.jpg,S02,yawning,glasses,glasses,,1,0.22495,0.74405,0.52299,-28.005,-176.159,-174.264,135.46
S02/glasses/yawning/S02_yawning_glasses_000259.jpg,S02,yawning,glasses,glasses,,1,0.25219,0.75547,0.49991,-32.302,-179.452,-174.325,134.46
S02/glasses/yawning/S02_yawning_glasses_000260.jpg,S02,yawning,glasses,glasses,,1,0.23835,0.73528,0.4806,-35.896,-177.933,-176.02,133.73
S02/glasses/yawning/S02_yawning_glasses_000261.jpg,S02,yawning,glasses,glasses,,1,0.20971,0.73342,0.46454,-39.341,-179.608,-175.424,133.76
S02/glasses/yawning/S02_yawning_glasses_000262.jpg,S02,yawning,glasses,glasses,,1,0.12881,0.76378,0.47336,-35.243,-179.551,-175.964,133.22
S02/glasses/yawning/S02_yawning_glasses_000263.jpg,S02,yawning,glasses,glasses,,1,0.23686,0.68587,0.47478,-31.447,-176.932,-176.407,134.49
S02/glasses/yawning/S02_yawning_glasses_000264.jpg,S02,yawning,glasses,glasses,,1,0.26076,0.51447,0.49004,-27.163,179.98,-176.317,132.95
S02/glasses/yawning/S02_yawning_glasses_000265.jpg,S02,yawning,glasses,glasses,,1,0.25225,0.59354,0.48256,-26.349,177.625,-176.816,137.95
S02/glasses/yawning/S02_yawning_glasses_000266.jpg,S02,yawning,glasses,glasses,,1,0.23938,0.48047,0.48669,-26.392,178.692,-179.327,138.01
S02/glasses/yawning/S02_yawning_glasses_000267.jpg,S02,yawning,glasses,glasses,,1,0.25022,0.51986,0.47031,-26.439,-179.971,-179.115,138.45
S02/glasses/yawning/S02_yawning_glasses_000268.jpg,S02,yawning,glasses,glasses,,1,0.24314,0.53941,0.47072,-21.443,-179.117,-179.236,138.93
S02/glasses/yawning/S02_yawning_glasses_000269.jpg,S02,yawning,glasses,glasses,,1,0.23419,0.54224,0.49035,-19.763,178.582,-177.617,140.67
S02/glasses/yawning/S02_yawning_glasses_000270.jpg,S02,yawning,glasses,glasses,,1,0.2321,0.5512,0.49664,-19.253,177.297,-176.543,136.25
S02/glasses/yawning/S02_yawning_glasses_000271.jpg,S02,yawning,glasses,glasses,,1,0.21511,0.54024,0.49153,-16.44,177.852,-176.966,132.23
S02/glasses/yawning/S02_yawning_glasses_000272.jpg,S02,yawning,glasses,glasses,,1,0.19564,0.51311,0.49447,-8.526,177.971,-175.848,140.25
S02/glasses/yawning/S02_yawning_glasses_000273.jpg,S02,yawning,glasses,glasses,,1,0.24961,0.51817,0.48437,-19.07,-175.693,179.906,134.93
S02/glasses/yawning/S02_yawning_glasses_000274.jpg,S02,yawning,glasses,glasses,,1,0.22248,0.53177,0.48187,-16.915,178.203,-176.599,136.7
S02/glasses/yawning/S02_yawning_glasses_000275.jpg,S02,yawning,glasses,glasses,,1,0.2231,0.54741,0.48711,-25.062,-179.205,-175.981,132.77
S02/glasses/yawning/S02_yawning_glasses_000276.jpg,S02,yawning,glasses,glasses,,1,0.2063,0.59605,0.4807,-28.581,-179.497,-175.952,132.7
S02/glasses/yawning/S02_yawning_glasses_000277.jpg,S02,yawning,glasses,glasses,,1,0.22382,0.62849,0.50851,-29.419,-178.407,-175.108,130.1
S02/glasses/yawning/S02_yawning_glasses_000278.jpg,S02,yawning,glasses,glasses,,1,0.19944,0.65602,0.52382,-27.683,-175.519,-175.608,133.87
S02/glasses/yawning/S02_yawning_glasses_000279.jpg,S02,yawning,glasses,glasses,,1,0.21618,0.69602,0.52623,-29.643,-178.44,-173.903,133.14
S02/glasses/yawning/S02_yawning_glasses_000280.jpg,S02,yawning,glasses,glasses,,1,0.21368,0.67624,0.51863,-30.656,-175.552,-174.827,134.37
S02/glasses/yawning/S02_yawning_glasses_000281.jpg,S02,yawning,glasses,glasses,,1,0.22015,0.68827,0.5426,-29.303,-176.174,-173.248,133.92
S02/glasses/yawning/S02_yawning_glasses_000282.jpg,S02,yawning,glasses,glasses,,1,0.21,0.71603,0.54453,-29.467,-175.49,-174.114,134.41
S02/glasses/yawning/S02_yawning_glasses_000283.jpg,S02,yawning,glasses,glasses,,1,0.22065,0.72,0.55831,-30.592,-174.084,-174.057,134.02
